00:29:51.817 [http-nio-9999-exec-3] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/add, visitTime=Tue Jun 06 00:29:51 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=12, exceptionMessage=null)
00:29:51.836 [http-nio-9999-exec-2] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:29:51 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=11, exceptionMessage=null)
00:39:30.162 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Starting TripAdvisorApplication using Java 1.8.0_131 on Alphabeta with PID 24916 (D:\TempProjects\TripAdvisor\target\classes started by EMPEROR PALPATINE in D:\TempProjects\TripAdvisor)
00:39:30.166 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - No active profile set, falling back to default profiles: default
00:39:31.831 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
00:39:31.841 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
00:39:31.842 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
00:39:31.842 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.52]
00:39:32.012 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
00:39:32.012 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1793 ms
00:39:35.265 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@36790bec, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b7c80c6, org.springframework.security.web.header.HeaderWriterFilter@1d98daa0, org.springframework.web.filter.CorsFilter@461c3709, org.springframework.security.web.authentication.logout.LogoutFilter@2abc8034, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@c7f4457, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@634ff56, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4099209b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7e3d7dd, org.springframework.security.web.session.SessionManagementFilter@7bdf61ad, org.springframework.security.web.access.ExceptionTranslationFilter@61874b9d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@17e0933c]
00:39:35.348 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
00:39:35.373 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
00:39:35.387 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Started TripAdvisorApplication in 5.665 seconds (JVM running for 7.137)
00:39:37.642 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
00:39:37.643 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
00:39:37.646 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
00:39:41.305 [http-nio-9999-exec-7] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
00:39:41.480 [http-nio-9999-exec-7] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
00:39:43.833 [http-nio-9999-exec-8] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/category/all, visitTime=Tue Jun 06 00:39:43 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=67, exceptionMessage=null)
00:39:47.381 [http-nio-9999-exec-1] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:39:47 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=40, exceptionMessage=null)
00:39:47.990 [http-nio-9999-exec-6] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:39:47 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=23, exceptionMessage=null)
00:39:49.171 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/edit, visitTime=Tue Jun 06 00:39:49 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=10, exceptionMessage=null)
00:39:54.432 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/upload, visitTime=Tue Jun 06 00:39:54 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=6, exceptionMessage=null)
00:39:58.107 [http-nio-9999-exec-4] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/update, visitTime=Tue Jun 06 00:39:58 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=14, exceptionMessage=null)
00:39:58.138 [http-nio-9999-exec-5] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/product/all, visitTime=Tue Jun 06 00:39:58 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=12, exceptionMessage=null)
00:40:52.632 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Starting TripAdvisorApplication using Java 1.8.0_131 on Alphabeta with PID 6056 (D:\TempProjects\TripAdvisor\target\classes started by EMPEROR PALPATINE in D:\TempProjects\TripAdvisor)
00:40:52.636 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - No active profile set, falling back to default profiles: default
00:40:54.436 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
00:40:54.445 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9999"]
00:40:54.446 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
00:40:54.446 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.52]
00:40:54.550 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
00:40:54.550 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1837 ms
